Previous Score,Sleeping Hours,Practice exam,Delegation,Scholarship,Final Score
82.39180495,8.845817508,9,Benito Juarez,Yes,100
80.07020272,7.361504706,5,Iztacalco,No,65.88158908
74.42604635,5.754114219,6,Xochimilco,Yes,75.45161264
61.04551495,6.29907907,3,Benito Juarez,No,57.33296774
67.92089059,7.905683606,2,Iztapalapa,Yes,61.56066627
72.37253252,4.578747603,2,Alvaro Obregon,No,48.79340564
59.04106031,4.981179378,2,Coyoacan,Yes,55.00697051
67.60971342,7.016045811,1,Iztacalco,Yes,50.15113183
81.52330338,8.426383178,5,Xochimilco,No,62.70935014
89.27305364,8.960553148,0,Benito Juarez,No,63.95953173
70.80565247,6.674341379,5,Benito Juarez,No,79.98098804
82.56488354,8.59124303,7,Iztapalapa,No,72.62191904
55.85939929,7.108401865,5,Benito Juarez,No,58.05306289
81.59451241,4.702877527,1,Coyoacan,No,49.75377309
66.96051585,6.987885195,6,Iztacalco,No,58.30426445
78.07345617,6.071637813,2,Benito Juarez,No,54.16385314
72.52247582,8.377346321,8,Alvaro Obregon,No,95.79461116
88.2041401,6.961487109,7,Alvaro Obregon,No,85.13847705
66.25564352,5.08313034,5,Xochimilco,No,58.28245751
81.27606298,4.750427784,0,Xochimilco,No,39.86836993
72.20492537,6.968530064,1,Iztacalco,Yes,46.171053
73.41694522,3.369673793,7,Alvaro Obregon,No,66.96230553
73.16146107,6.222752065,5,Alvaro Obregon,Yes,79.86299085
66.54326896,7.346545489,0,Xochimilco,No,42.72216569
74.85901034,5.414475244,8,Benito Juarez,No,85.28166166
74.37351778,8.490980735,7,Alvaro Obregon,Yes,96.6458829
77.41240248,8.786509825,1,Benito Juarez,Yes,67.93900873
75.84505146,5.474948571,9,Coyoacan,Yes,96.23029313
82.9799455,6.552933739,4,Iztapalapa,No,62.65722414
84.23508616,8.492039727,2,Xochimilco,Yes,65.72090176
64.49376678,6.998038699,0,Benito Juarez,Yes,50.25508832
83.68772501,4.908282133,6,Iztapalapa,No,71.00794512
63.13663573,6.785018397,8,Benito Juarez,No,80.65794415
80.87855888,5.720607517,6,Benito Juarez,No,82.7462277
81.19738785,8.662296845,2,Iztacalco,No,47.29617142
55.88683108,7.908898141,5,Benito Juarez,No,75.91231267
75.92979247,6.529364582,2,Alvaro Obregon,Yes,71.25154859
70.31503887,7.213222019,3,Alvaro Obregon,Yes,79.48835953
67.41234742,5.037817635,0,Benito Juarez,Yes,59.7334095
88.50852331,5.869333812,1,Xochimilco,Yes,49.9351
68.46320859,9.329918782,0,Xochimilco,Yes,46.41282449
66.93623071,7.080271979,9,Xochimilco,No,80.52453939
75.7569494,8.395128707,1,Coyoacan,No,34.12561784
81.85589746,7.348019633,3,Alvaro Obregon,Yes,75.25765708
73.58351414,8.971422765,5,Iztapalapa,No,72.56943548
86.66370546,4.001743701,7,Coyoacan,Yes,88.52198185
80.30975662,6.717673624,9,Iztapalapa,Yes,99.81749837
53.2178868,9.467172469,8,Benito Juarez,Yes,100
69.70533036,8.434260153,9,Benito Juarez,Yes,100
69.38157901,8.988058388,6,Benito Juarez,No,89.04157546
79.79360953,6.98985311,3,Alvaro Obregon,Yes,80.36813862
48.75182944,6.194340377,6,Xochimilco,No,45.35849188
100,5.45925331,0,Coyoacan,No,43.26957891
80.31026095,5.354607863,9,Iztapalapa,No,81.04904717
76.48876804,8.210590843,5,Iztacalco,No,70.43998775
86.81567716,7.769816576,0,Xochimilco,Yes,49.87103625
98.43654053,6.900139826,7,Coyoacan,No,88.55076796
83.70746645,7.762285982,3,Iztapalapa,No,59.84503635
84.48813096,7.213677639,7,Iztacalco,Yes,90.10955266
76.30690024,8.443326552,7,Coyoacan,No,92.48259933
73.58474247,8.429030132,1,Coyoacan,Yes,53.13538935
70.24204556,5.401188849,5,Xochimilco,No,62.29912393
66.73888008,7.410468981,9,Benito Juarez,Yes,100
68.129859,4.496699875,3,Xochimilco,Yes,62.35011319
61.49444036,7.199531107,2,Coyoacan,No,33.59982786
74.24128549,7.90645642,8,Xochimilco,No,78.36340513
58.15332423,5.029420983,9,Xochimilco,Yes,82.92457315
76.90916524,6.375305897,8,Xochimilco,Yes,94.73280946
74.63669392,7.014289566,1,Iztapalapa,No,41.26170923
76.46935298,7.350872375,4,Benito Juarez,No,76.01161998
69.7786843,6.582094445,9,Coyoacan,No,70.68686681
100,5.241567771,9,Benito Juarez,No,100
88.601159,6.918989197,6,Iztacalco,No,74.19406834
62.554575,4.52163465,8,Iztapalapa,Yes,83.21347445
77.32868087,6.651037845,7,Iztacalco,No,82.68735804
68.91993857,6.337939579,9,Iztapalapa,No,78.61901331
64.85520273,6.79860149,3,Alvaro Obregon,No,62.60682492
61.59927929,6.161017034,2,Iztacalco,No,35.40636359
79.32216691,4.738478743,0,Alvaro Obregon,Yes,55.45713472
68.18619765,6.450485019,0,Xochimilco,No,36.38902309
84.67826024,8.396230188,8,Benito Juarez,No,100
84.93782215,8.892191206,3,Iztacalco,No,56.6012287
88.73914385,10.65900142,7,Coyoacan,No,85.48118593
66.47613234,9.537475613,3,Xochimilco,No,53.18221801
79.75365611,5.20459311,5,Iztapalapa,Yes,76.24887131
81.32454217,6.387343598,3,Coyoacan,No,60.66264572
70.25821825,6.965821548,1,Coyoacan,No,38.33188849
67.28228043,6.871660249,0,Xochimilco,No,30.52081496
91.09520666,7.104299995,7,Benito Juarez,Yes,100
77.27495876,10.61138713,5,Benito Juarez,Yes,90.7391262
81.35967751,5.376922681,0,Coyoacan,Yes,52.76620444
66.77923988,5.929703296,4,Xochimilco,No,50.35332142
62.80715533,9.465738895,2,Coyoacan,No,67.48487345
69.30550226,6.076027985,1,Coyoacan,Yes,50.40794123
73.75978613,7.590370976,2,Iztapalapa,Yes,61.40199597
64.35779993,8.551986055,1,Benito Juarez,Yes,65.95099658
74.90155191,7.729748525,9,Iztacalco,No,92.9295926
58.11494812,7.28764845,1,Benito Juarez,Yes,64.85403701
63.79952578,8.407916155,0,Coyoacan,Yes,50.54483971
81.70911248,5.660397165,2,Iztacalco,No,52.32475841
81.0379052,6.255455306,2,Xochimilco,No,42.90956849
71.08123235,7.803456383,3,Xochimilco,No,54.88059985
64.82235691,3.895841111,2,Iztacalco,Yes,53.41532234
64.72596448,9.124875735,7,Iztacalco,No,72.31997019
71.26731754,7.455088563,3,Benito Juarez,Yes,82.93320954
81.44518492,7.229547629,9,Coyoacan,No,89.2453675
84.28245691,4.554230684,0,Xochimilco,No,42.96564965
70.03468265,5.070086312,1,Xochimilco,No,39.57410622
63.46507574,6.402124504,6,Xochimilco,Yes,81.22832672
77.67843638,8.211144775,5,Coyoacan,No,70.75991465
66.76465029,3.885075982,8,Alvaro Obregon,No,72.32430044
69.81747361,8.182547201,5,Iztapalapa,Yes,80.73005525
88.2527609,6.459953014,1,Benito Juarez,Yes,80.41490411
83.27115429,6.664864791,7,Xochimilco,No,75.59749205
76.57974312,7.380389413,8,Alvaro Obregon,No,92.9066103
62.28080999,7.403975857,4,Alvaro Obregon,No,69.67935519
77.11396567,5.931357115,5,Xochimilco,Yes,76.06440816
85.62657291,7.937365133,3,Alvaro Obregon,No,74.62555343
71.24366334,3.52090279,1,Benito Juarez,Yes,71.88208178
88.5111409,6.32437167,4,Iztapalapa,No,64.51326892
87.9274529,7.230522645,4,Iztacalco,Yes,78.24396402
91.63732832,6.482576027,0,Iztapalapa,Yes,57.82962794
78.05243127,4.259634544,4,Iztapalapa,No,56.13186079
80.873917,8.137041068,0,Xochimilco,No,41.27741344
89.14187288,5.127418282,2,Xochimilco,Yes,68.91717068
79.47393937,6.898728989,8,Coyoacan,Yes,84.47790899
69.98765892,7.229551896,3,Alvaro Obregon,No,66.50071945
70.51457163,7.029740731,8,Alvaro Obregon,No,92.48470102
77.38554954,8.753516389,5,Iztacalco,Yes,79.22536175
62.09438578,6.92010616,0,Coyoacan,Yes,39.73906141
73.56741085,7.641183107,2,Iztacalco,No,53.14039139
85.96547118,6.91614395,2,Xochimilco,Yes,75.27483891
53.08746149,7.919434126,3,Benito Juarez,No,42.37751315
90.34482102,9.090242946,9,Coyoacan,Yes,100
86.22374219,7.206312744,3,Alvaro Obregon,Yes,90.59751941
70.40235384,8.172775536,7,Iztacalco,Yes,81.23685431
80.43390828,9.182993402,2,Coyoacan,No,63.89367511
75.03147727,9.03577637,3,Coyoacan,No,58.31583651
87.29990368,6.422065895,2,Iztapalapa,Yes,58.56355917
84.82683143,8.554648534,6,Coyoacan,Yes,91.46936711
60.99929277,7.37315674,5,Coyoacan,No,59.17530742
80.87262413,8.675844997,0,Alvaro Obregon,No,54.43708946
72.94372146,7.852951875,9,Benito Juarez,No,100
75.82832571,7.413502114,0,Iztacalco,No,39.01361753
67.71828099,7.650958121,5,Benito Juarez,No,76.73832234
92.48137069,7.382856934,2,Coyoacan,No,56.39277469
85.4006182,7.441499568,8,Alvaro Obregon,Yes,100
67.60228836,6.761751459,1,Alvaro Obregon,Yes,59.00703137
61.65389393,6.622413489,2,Alvaro Obregon,No,62.50268323
71.14327369,9.644762394,8,Alvaro Obregon,Yes,100
79.34502646,7.716291867,5,Iztapalapa,No,64.3870207
77.40205844,6.140042617,0,Coyoacan,No,39.2968066
87.53132825,6.583873853,1,Iztapalapa,No,55.28200609
82.89919722,8.58438768,6,Iztapalapa,No,75.76685506
84.69569026,5.895719935,5,Coyoacan,Yes,81.78199303
78.26855401,4.776958477,0,Alvaro Obregon,No,45.11860361
61.1070127,4.887326289,9,Iztacalco,No,72.92535846
73.04301469,4.4065366,1,Alvaro Obregon,Yes,53.58785134
85.6008974,5.051777713,5,Alvaro Obregon,No,77.42500577
74.48477071,5.22870109,5,Iztapalapa,No,56.88024391
80.03090369,9.077856069,5,Benito Juarez,No,89.64692555
71.81251685,6.930731181,8,Alvaro Obregon,Yes,98.75118266
64.70188151,6.455104691,1,Coyoacan,No,33.56849272
73.76655936,4.834880405,9,Coyoacan,Yes,95.51947374
78.09047443,6.785310404,9,Coyoacan,No,81.37733803
68.44312281,4.394007906,8,Iztapalapa,Yes,83.18022949
72.64288755,6.445874243,8,Iztacalco,No,76.13812836
65.60536758,10.09674158,9,Iztacalco,No,84.62893154
86.19244918,7.995705368,8,Iztacalco,Yes,94.09144262
72.05544242,6.685302759,8,Alvaro Obregon,No,94.5602816
89.52755545,8.047185408,2,Alvaro Obregon,No,67.35577479
90.28747851,6.217685233,9,Benito Juarez,Yes,100
74.18954035,5.798983386,8,Benito Juarez,No,90.58921255
64.91551267,9.556194444,9,Benito Juarez,Yes,100
54.14102122,5.286588019,8,Iztapalapa,No,62.7981199
60.27962927,6.468818146,2,Iztacalco,No,38.3684097
61.26165175,7.459049924,3,Alvaro Obregon,No,63.4144162
88.78469627,5.595648691,3,Benito Juarez,No,67.30976833
76.15824587,7.97590743,3,Iztapalapa,Yes,66.52017525
78.89604524,6.540108213,6,Xochimilco,Yes,80.2548047
52.79578991,7.995865491,4,Benito Juarez,No,61.83285209
63.02033571,7.87897627,6,Alvaro Obregon,No,75.50373352
83.87079776,6.635481804,5,Benito Juarez,No,79.53922535
77.86774112,9.565988009,6,Iztapalapa,No,70.673165
73.52794721,6.001996295,7,Xochimilco,No,71.57860843
80.64842359,9.023305706,5,Xochimilco,No,75.40387041
91.35797806,8.762399864,8,Iztapalapa,No,87.07174925
72.78957536,9.656323311,3,Benito Juarez,Yes,85.53537617
75.69369803,7.261084059,4,Alvaro Obregon,No,82.32741171
76.92596919,5.817121432,8,Iztapalapa,Yes,83.97487006
98.92109635,10.11519488,8,Iztacalco,Yes,100
54.00643736,6.497947798,1,Iztapalapa,No,33.53221059
81.83223015,5.779686141,1,Coyoacan,Yes,56.32916668
73.85197751,6.715319881,8,Benito Juarez,No,84.37108273
80.66771726,5.527463926,5,Iztacalco,No,64.38463209
68.42627446,7.789223238,7,Alvaro Obregon,No,81.46863288
74.51034969,6.091497427,7,Iztacalco,Yes,87.19175027
82.11410579,6.568773745,7,Xochimilco,No,87.10253219
100,8.451668292,4,Xochimilco,Yes,87.59994575
83.08036189,7.935539815,9,Iztapalapa,No,98.05197814
66.51934402,7.023376859,3,Iztapalapa,No,44.84369064
70.76240318,7.256310293,2,Coyoacan,No,48.7340678
70.46585892,7.018383146,3,Xochimilco,No,54.16239049
57.04356827,6.3532674,7,Iztacalco,No,58.24839232
71.69909808,6.996210009,3,Iztapalapa,No,45.74126176
82.32829082,7.736262438,7,Alvaro Obregon,No,90.39020145
62.25767881,6.810756807,7,Alvaro Obregon,No,69.34139808
85.48482651,7.629651445,0,Xochimilco,No,50.36608341
79.87774821,5.744996832,8,Iztacalco,No,76.25478858
67.65766678,6.094159523,2,Iztacalco,No,45.58784707
73.58470363,5.898519245,5,Coyoacan,Yes,76.39261846
90.98321808,6.152302942,2,Iztacalco,Yes,67.61141374
82.33547814,8.93077157,8,Alvaro Obregon,Yes,100
75.08783655,8.08905819,0,Iztacalco,No,34.42313245
72.62316683,5.384615322,6,Iztapalapa,No,64.90028604
75.7660907,7.656247445,4,Iztapalapa,No,53.76189439
69.88236442,6.414126531,2,Xochimilco,Yes,53.12207464
53.95250494,5.976423122,6,Xochimilco,Yes,66.04301908
95.42177911,4.771390801,0,Iztacalco,Yes,49.73616993
76.55324999,8.457878041,5,Benito Juarez,No,82.65459432
78.98147265,4.954205275,6,Iztacalco,No,66.00432337
74.4209225,6.922055233,8,Coyoacan,Yes,96.76897906
67.64883199,5.580533131,8,Alvaro Obregon,No,94.21197859
73.14075519,8.163765921,6,Alvaro Obregon,No,76.66094773
59.00605238,6.498472261,4,Iztacalco,Yes,51.11634732
97.77086498,6.798306017,6,Benito Juarez,No,90.74570396
62.65488002,6.848898606,0,Alvaro Obregon,No,44.84761186
64.68033716,7.453855502,6,Benito Juarez,No,69.46836842
70.59740796,7.019507146,9,Alvaro Obregon,No,95.73448828
87.88075725,6.935090217,3,Iztapalapa,No,58.45525176
75.14508999,6.222397037,1,Coyoacan,No,50.28706421
62.63864204,4.63790594,5,Alvaro Obregon,Yes,73.95602774
87.54338361,5.322173561,6,Iztacalco,No,63.68612018
82.31000627,8.077719608,6,Iztapalapa,No,65.08932506
80.38434957,6.541270805,7,Benito Juarez,Yes,94.78740336
82.15734241,6.003985333,4,Coyoacan,Yes,77.47588321
98.94361901,4.891407783,9,Benito Juarez,No,100
96.85094895,4.42052929,9,Benito Juarez,Yes,100
68.13284657,5.94518968,7,Alvaro Obregon,No,78.71263483
91.23884993,8.332079281,3,Iztapalapa,No,66.33816899
78.8316819,6.16439471,9,Coyoacan,Yes,92.60841803
79.99095816,7.600728288,0,Iztapalapa,No,49.17999249
58.07729168,6.095410256,7,Iztapalapa,No,56.6715356
73.29614235,7.958300044,3,Xochimilco,Yes,70.25027809
66.8717641,6.472373797,4,Alvaro Obregon,No,64.38368867
83.28058815,5.152173632,3,Benito Juarez,No,74.67318466
85.710805,6.596570398,6,Iztapalapa,No,69.33960061
54.25513649,9.751000627,9,Benito Juarez,No,89.9977494
74.77965136,9.684826473,2,Iztapalapa,No,47.95479733
86.21861505,7.729799954,1,Coyoacan,No,50.70544661
73.13321038,6.794411777,9,Iztacalco,Yes,99.88394731
82.29063645,7.455852703,1,Iztacalco,No,47.7238064
78.51165468,7.475278508,6,Iztacalco,Yes,87.11943274
78.41660232,6.940169871,9,Alvaro Obregon,Yes,100
72.28685022,7.66141603,5,Alvaro Obregon,Yes,99.22028246
62.83419196,7.312340293,1,Benito Juarez,Yes,63.03928174
63.78469853,6.526041422,7,Alvaro Obregon,No,74.49425861
82.09352514,5.207114801,5,Iztacalco,No,58.34566045
75.19458256,6.309911137,7,Alvaro Obregon,Yes,94.85814735
73.61487755,8.199278274,5,Iztacalco,Yes,69.83791225
70.76109958,6.952806663,3,Iztapalapa,Yes,61.30453951
71.94811155,7.450430337,7,Xochimilco,Yes,88.96532577
85.46911794,6.575476708,3,Iztacalco,Yes,68.71341039
71.64755918,5.410603742,5,Iztacalco,No,62.98412356
61.58935287,6.642055428,4,Coyoacan,Yes,69.59413258
82.43651776,5.466316149,3,Xochimilco,No,48.43741817
72.95123336,5.37056624,6,Coyoacan,No,61.66227641
75.31395866,8.808454913,7,Coyoacan,No,70.91228264
91.07578306,6.369870993,5,Coyoacan,No,75.08957377
74.79439443,5.887772912,0,Iztacalco,No,36.22345001
77.89183673,9.426939527,6,Benito Juarez,Yes,100
63.21076509,8.222477553,3,Coyoacan,No,53.64811789
72.80330548,6.442736162,1,Alvaro Obregon,No,53.91898284
81.09526045,7.641454488,2,Alvaro Obregon,Yes,83.48251135
59.44626266,6.646317523,9,Alvaro Obregon,Yes,100
77.00845093,5.960980481,3,Iztacalco,No,51.83160125
76.00791073,7.712036837,6,Iztapalapa,No,68.87298992
75.41287456,6.513547172,8,Xochimilco,No,77.36727937
85.37158899,7.113247013,9,Xochimilco,No,83.38347964
78.34438515,8.532044852,5,Iztapalapa,No,70.22863118
89.78071898,8.366819656,9,Coyoacan,No,94.37569989
65.06410484,6.174860062,4,Alvaro Obregon,No,60.28975056
76.35924567,7.729047403,8,Xochimilco,No,88.48104312
75.84466786,5.308215631,7,Coyoacan,No,70.7406283
64.30745506,7.675621242,7,Iztacalco,No,77.43982586
84.56295002,7.222742959,7,Alvaro Obregon,No,92.30715689
98.24673306,7.568469044,7,Coyoacan,No,84.94657976
74.82993926,6.553832868,7,Benito Juarez,Yes,96.3742086
80.05021088,10.12610691,9,Iztacalco,No,89.64968923
75.84518476,5.648050439,9,Xochimilco,Yes,98.53268398
67.8641533,8.457327566,6,Xochimilco,No,75.14216664
56.79239722,5.45245252,1,Iztacalco,No,25.07778263
67.94226517,7.756516262,1,Iztacalco,Yes,54.79212455
61.08041619,7.863684966,4,Benito Juarez,No,67.79119018
92.04102078,7.082463807,5,Xochimilco,No,70.23606601
73.84890306,6.257013384,8,Iztapalapa,No,74.87908002
71.54080671,7.211702336,0,Xochimilco,No,41.95666298
83.89153825,7.4005155,6,Iztapalapa,Yes,81.44782666
63.78248897,9.684904729,6,Benito Juarez,No,71.6913733
67.33135962,5.691489572,7,Xochimilco,No,71.15372565
75.68072269,6.166129756,0,Iztapalapa,No,35.00646648
85.28768991,7.427103336,9,Benito Juarez,No,100
80.01685045,6.615919314,3,Coyoacan,Yes,67.02595582
77.48325143,6.849938443,9,Benito Juarez,No,100
75.78117735,8.605527753,4,Iztapalapa,Yes,78.27970128
79.00235856,2.769600245,1,Benito Juarez,Yes,61.57577856
77.01652905,6.103075982,1,Benito Juarez,Yes,65.58866538
64.70027725,4.386446161,3,Alvaro Obregon,No,51.45078349
75.46079222,5.206275345,2,Benito Juarez,No,61.22194494
64.26311341,10.60693674,6,Iztapalapa,No,82.33673297
75.81082543,7.897252201,6,Iztacalco,No,74.21325056
70.19352059,8.427347388,1,Coyoacan,No,47.14046095
100,6.879205525,4,Benito Juarez,No,79.18370518
74.60105616,8.138070737,4,Iztapalapa,No,65.21233948
60.95760434,4.350153239,7,Xochimilco,No,68.16627441
73.65819789,8.557447618,7,Xochimilco,Yes,87.75874993
80.19358746,5.770233822,3,Iztapalapa,No,51.80484584
91.73363946,6.203026271,9,Alvaro Obregon,No,100
69.105476,7.757726606,0,Xochimilco,Yes,46.46571576
59.17572026,7.474670138,5,Iztapalapa,Yes,78.3591332
83.16837011,7.126930073,6,Iztacalco,Yes,96.01126824
61.19401294,4.95535577,0,Iztapalapa,No,31.47420595
70.63844558,7.149720503,7,Iztacalco,No,74.95757632
72.42379514,8.44084203,8,Xochimilco,No,76.90162485
74.30366547,6.201269356,7,Coyoacan,Yes,85.77707047
81.89164457,8.972405568,2,Benito Juarez,No,65.49609588
68.16365718,5.690962096,8,Coyoacan,No,73.75290135
72.26270748,7.009821838,9,Benito Juarez,No,100
74.85729647,9.3029916,2,Xochimilco,Yes,63.55781258
76.49597958,5.977900131,3,Coyoacan,Yes,65.24566771
75.97827175,8.580978225,5,Iztacalco,No,64.18726834
79.36005775,9.961978543,6,Benito Juarez,Yes,100
83.4383951,7.256566103,7,Benito Juarez,Yes,100
78.92634116,6.209474519,6,Coyoacan,No,67.78280631
79.53585524,5.840891796,2,Alvaro Obregon,No,65.89959943
59.17776833,8.956904055,1,Xochimilco,Yes,48.74396478
75.50227699,8.915041299,1,Alvaro Obregon,Yes,71.06285513
79.79507548,9.173963684,8,Coyoacan,Yes,98.40254091
82.28941195,6.950742474,6,Iztapalapa,Yes,86.28146426
68.07649226,8.556710412,6,Coyoacan,No,77.84861718
68.40960725,6.926740913,4,Xochimilco,Yes,74.86203688
69.25899325,5.675417318,5,Iztacalco,Yes,61.7973905
80.364139,8.686265178,6,Iztacalco,No,68.76472259
85.33881055,9.450805417,8,Iztapalapa,No,83.04156856
70.92539893,5.469097041,9,Xochimilco,No,79.95164779
84.07962314,5.440853556,3,Alvaro Obregon,No,67.59841224
76.23479809,7.059972901,5,Iztacalco,No,78.02570491
73.75714223,8.434192909,0,Xochimilco,No,43.4287842
72.8861577,5.299271209,6,Iztacalco,No,62.13324051
82.46611365,7.340523605,3,Benito Juarez,Yes,82.86003332
78.25577817,6.114359569,1,Xochimilco,No,43.42803058
97.75825428,8.05124365,3,Benito Juarez,No,79.17715226
66.47775357,5.803169768,7,Iztapalapa,Yes,73.48803473
80.18101702,8.1577045,1,Iztacalco,Yes,56.36552575
69.7079899,6.762677784,0,Coyoacan,No,40.05919827
66.30713013,5.594289214,0,Alvaro Obregon,No,45.42527879
74.89132863,7.095534933,6,Iztapalapa,No,63.53032785
76.37352479,4.093040028,6,Coyoacan,No,65.89878525
100,6.161358142,3,Coyoacan,No,65.66166082
73.15854184,7.506101605,4,Iztapalapa,Yes,77.7659937
63.69821271,4.342367831,4,Iztapalapa,Yes,70.37559206
77.73010717,3.14329472,6,Iztacalco,Yes,66.16415188
54.25359962,3.49094902,2,Alvaro Obregon,No,42.99713306
74.08043217,8.990692833,4,Xochimilco,No,62.94626389
75.16025282,6.884861481,6,Iztacalco,No,69.58757102
82.94600383,6.201301909,6,Xochimilco,No,83.73231443
84.73622249,8.417732104,8,Xochimilco,No,76.8666089
69.96430381,6.393325476,3,Coyoacan,No,50.32512907
73.49385985,7.40269285,0,Xochimilco,No,42.15175435
67.33879169,7.038633026,4,Iztacalco,Yes,67.77485772
63.71937445,6.293500869,3,Iztacalco,Yes,59.93798835
78.09894779,7.441218826,2,Alvaro Obregon,Yes,77.33916599
62.26414451,8.159891832,6,Benito Juarez,No,79.51478905
70.85373099,6.722640074,8,Alvaro Obregon,No,90.14850049
65.0482604,6.30916664,3,Iztacalco,Yes,55.76312112
80.49683186,6.486231388,5,Benito Juarez,No,77.57109862
93.01430099,3.553131201,0,Xochimilco,No,43.03229031
61.98412017,7.42458932,0,Coyoacan,No,29.31552676
56.46981517,5.186333067,2,Alvaro Obregon,No,47.0554751
73.75113115,7.944578086,4,Iztapalapa,No,50.90251946
75.15697796,6.864363849,5,Coyoacan,No,64.499574
77.18659307,7.157681645,8,Benito Juarez,No,89.44224973
70.53679485,8.050493756,8,Coyoacan,Yes,94.52069868
72.99360701,5.61021435,9,Iztapalapa,No,77.44666803
78.67510411,7.553872665,0,Iztapalapa,No,49.77543549
85.40430893,7.401431579,1,Alvaro Obregon,Yes,75.37002729
55.4495123,6.722828751,7,Xochimilco,Yes,79.49072999
71.31060561,5.607720699,4,Alvaro Obregon,No,65.26158631
77.13808794,7.892857546,2,Iztacalco,No,54.56528732
65.82023895,8.055181817,8,Iztacalco,No,79.59952475
92.31169632,7.170403039,1,Coyoacan,No,47.57997665
68.6459012,5.394546376,6,Iztapalapa,Yes,68.7082342
74.58707313,6.208826451,9,Coyoacan,No,73.91855426
80.56022097,6.909500916,7,Benito Juarez,Yes,100
69.08715211,8.032741825,1,Benito Juarez,No,51.79774968
56.53426952,4.624765898,0,Iztacalco,No,27.19460679
70.71345473,6.154294804,2,Xochimilco,Yes,57.99943656
85.29440556,6.39599116,7,Coyoacan,No,75.00357925
71.63104873,6.875167631,3,Benito Juarez,No,59.42241492
66.53565699,5.048012074,4,Iztacalco,No,52.74500679
84.2567221,6.673700832,8,Coyoacan,Yes,93.68809193
71.69225104,6.534274654,3,Iztapalapa,No,46.32319674
